,COMMODITY_DESC,GEOGRAPHY_DESC,UNIT_DESC,YEAR_ID,AMOUNT
235371,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2007,3521094.1698617996
237065,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,309948.0
237066,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,851981.0
237067,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,430689.0
237189,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,88933.0
237190,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,600072.0
237214,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,557385.0
253717,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,598607.0
253718,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,656326.0
253719,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,545934.0
253720,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2007,523546.0
30132,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,126959.0
30133,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,39031.0
30134,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,329275.0
30135,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,204592.0
30159,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,78860.0
30215,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,648787.0750389
30216,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,439638.53217228
30267,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,19475.0
30268,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,40996.0
32528,Beef and veal,Argentina,CWE,2008,2607035.48970228
33952,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,47808.0
61496,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,460158.0
61497,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,380031.0
66247,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,KG,2008,16320.0
66248,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,KG,2008,16320.0
66249,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,KG,2008,68544.0
87340,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,460622.0
87486,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,2879205.2468298
87487,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,2043208.1751858
87488,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,2766845.3638266004
87489,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,1867233.2629860002
87490,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,2173525.3657656
87491,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,4590414.765329401
89994,Beef and veal,Argentina,KG,2008,1204580.0
89995,Beef and veal,Argentina,KG,2008,645154.0
89996,Beef and veal,Argentina,KG,2008,855755.0
89997,Beef and veal,Argentina,KG,2008,1755596.0
89998,Beef and veal,Argentina,KG,2008,1674245.0
90079,Beef and veal,Argentina,KG,2008,2047891.0
99354,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,311203.1187468
99355,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,1908551.97986292
99454,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,59857.07462784
99455,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,161781.42348648
99456,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,1333512.86174946
99457,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,1420701.82580718
99458,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,1074945.1373451
102547,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,1702117.26053964
102548,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,575530.0212942
105690,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,357606.0
105691,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,202751.0
105692,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,287947.0
105693,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,316279.0
108911,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,17486.0
108912,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,17486.0
108913,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,90198.0
126325,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,KG,2008,32640.0
126360,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,CWE,2008,136721.837952
126361,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,CWE,2008,68360.918976
126362,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,CWE,2008,287115.8596992
126499,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,CWE,2008,134380.30892580003
147366,Beef and veal,Argentina,KG,2008,666956.0
147367,Beef and veal,Argentina,KG,2008,626002.0
147488,Beef and veal,Argentina,CWE,2008,940852.50954408
147489,Beef and veal,Argentina,CWE,2008,3590556.31957302
147490,Beef and veal,Argentina,CWE,2008,6950625.427664099
147491,Beef and veal,Argentina,CWE,2008,7079470.23939498
147492,Beef and veal,Argentina,CWE,2008,8468512.43664762
147546,Beef and veal,Argentina,CWE,2008,4603791.06680598
147547,Beef and veal,Argentina,CWE,2008,5038550.72639982
147548,Beef and veal,Argentina,CWE,2008,2713452.21885654
150031,Beef and veal,Argentina,KG,2008,1102984.0
150264,Beef and veal,Argentina,KG,2008,220344.0
150265,Beef and veal,Argentina,KG,2008,968702.0
150266,Beef and veal,Argentina,KG,2008,1729469.0
161483,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,651886.70743224
161484,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,818316.31185108
161485,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,2367912.66361524
161486,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,2994535.32886872
161601,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,867159.27133668
161602,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,1231539.72460596
161603,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,1563603.41764116
161605,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,1529468.94656808
161606,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,1352274.21701568
161607,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,CWE,2008,1352714.74458372
164391,Beef and veal,Argentina,CWE,2008,2789746.9771626
164392,Beef and veal,Argentina,CWE,2008,3997739.5089722998
164393,Beef and veal,Argentina,CWE,2008,7271333.57574792
165507,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,51951.0
165554,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,154026.99629478
165555,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,1299409.1671995001
168060,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,164405.0
168061,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,52387.0
168062,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,111406.0
182478,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,501014.92205142
182479,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,205012.84836438
182480,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,807375.96336096
182529,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,237889.0
182530,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,203499.0
182531,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2008,151990.0
182633,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,206733.42355806
182634,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,938775.02809482
182635,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,803062.68655662
182636,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2008,599794.0910261999
184925,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,188663.43775104
184926,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,76853.6740755
187886,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,15168.0
187887,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,337917.0
187888,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,360011.0
187889,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,483634.0
187890,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2008,272395.0
204653,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,69004.53632268
204654,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,69004.53632268
204655,"Corned beef, no cereals or vegetables, airtight container less than 1kg",Argentina,CWE,2008,355945.96632924
217840,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,KG,2008,32081.0
217889,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container less ",Argentina,CWE,2008,68360.918976
219100,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,442676.0
219101,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,487781.0
219186,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,1018799.6981777999
219187,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,1591866.9362358
219192,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,1854273.1720968003
219193,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,1929445.0502796
221594,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,687361.0
221595,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,243221.0
221596,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,17593.0
221597,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,660537.0
221598,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,445770.0
221599,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,518892.0
221600,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,KG,2008,1095883.0
221744,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,1927501.4555243999
235372,"Meat of bovine animals, nesoi, no vegetables, prepared, airtight container 1kg o",Argentina,CWE,2008,73693.23820739999
237068,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,191331.0
237069,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,553643.0
237070,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,700154.0
237071,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,365587.0
253671,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,397973.0
253672,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,152418.0
253673,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,134565.0
253721,"Meat of bovine animals, nesoi, no cereals or vegetables, prepared or preserved",Argentina,KG,2008,316176.0
30136,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,KG,2009,42993.0
30217,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2009,63448.18340364
30218,"Meat of bovine animals, cured or pickled, no cereals or vegetables",Argentina,CWE,2009,486583.40030076
30269,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2009,230649.0
30270,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2009,122402.0
30271,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2009,58258.0
30272,"Corned beef, nesoi, no cereals or vegetables, airtight container less than 1kg",Argentina,KG,2009,67643.0
